paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2024.emnlp-main.1008,,,,2024.emnlp-main.1008,done,The University of Tokyo,"# Which Programming Language and What Features at Pre-training Stage Affect Downstream Logical Inference Performance?

Fumiya Uchiyama, Takeshi Kojima, Andrew Gambardella, Qi Cao, Yusuke Iwasawa, Yutaka Matsuo

The University of Tokyo, Japan  
uchiyama-fumiya014@g.ecc.u-tokyo.ac.jp",false,,,,"[{""raw_affiliation_text"": ""The University of Tokyo, Japan"", ""institution"": ""The University of Tokyo"", ""country"": ""Japan""}]"
2024.emnlp-main.1009,,,,2024.emnlp-main.1009,done,Universitat Pompeu Fabra | ICREA,"# Why do objects have many names?

# A study on word informativeness in language use and lexical systems

# Eleonora Gualdoni*

Universitat Pompeu Fabra

eleonora.gualdoni@upf.edu

# Gemma Boleda

Universitat Pompeu Fabra

ICREA

gemma.boleda@upf.edu",false,,,,"[{""raw_affiliation_text"": ""Universitat Pompeu Fabra"", ""institution"": ""Universitat Pompeu Fabra"", ""country"": null}, {""raw_affiliation_text"": ""ICREA"", ""institution"": ""ICREA"", ""country"": null}]"
2024.emnlp-main.101,,,,2024.emnlp-main.101,done,Zhejiang University | The Chinese University of Hong Kong | Tsinghua University,"# Triad: A Framework Leveraging a Multi-Role LLM-based Agent to Solve Knowledge Base Question Answering

Chang Zong $^{1}$ , Yuchen Yan $^{1}$ , Weiming Lu $^{1\dagger}$ , Jian Shao $^{1}$ Yongfeng Huang $^{2}$ , Heng Chang $^{3}$ , Yueting Zhuang $^{1\dagger}$

<sup>1</sup>College of Computer Science and Technology, Zhejiang University  
<sup>2</sup>The Chinese University of Hong Kong  
<sup>3</sup>Tsinghua University  
{zongchang, luwm, yzhuang}@zju.edu.cn",false,,,,"[{""raw_affiliation_text"": ""College of Computer Science and Technology, Zhejiang University"", ""institution"": ""Zhejiang University"", ""country"": null}, {""raw_affiliation_text"": ""The Chinese University of Hong Kong"", ""institution"": ""The Chinese University of Hong Kong"", ""country"": null}, {""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}]"
2024.emnlp-main.1010,,,,2024.emnlp-main.1010,done,Beijing Jiaotong University,"# Dual-Space Knowledge Distillation for Large Language Models

Songming Zhang, Xue Zhang, Zengkui Sun, Yufeng Chen*, and Jinan Xu

Beijing Key Lab of Traffic Data Analysis and Mining,

Beijing Jiaotong University, Beijing, China

{smzhang22,zhang_xue,zengksun,chenyf,jaxu}@bjtu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Beijing Key Lab of Traffic Data Analysis and Mining, Beijing Jiaotong University, Beijing, China"", ""institution"": ""Beijing Jiaotong University"", ""country"": ""China""}]"
2024.emnlp-main.1011,,,,2024.emnlp-main.1011,done,Humboldt-Universität zu Berlin | Science of Intelligence,"# NOISEBENCH: Benchmarking the Impact of Real Label Noise on Named Entity Recognition

Elena Merdjanovska<sup>1,2</sup>, Ansar Aynetdinov<sup>1</sup>, Alan Akbik<sup>1,2</sup>

<sup>1</sup>Humboldt-Universität zu Berlin

$^{2}$ Science of Intelligence

{elena. merdjanovska, aynetdia, alan. akbik}@hu-berlin.de",false,,,,"[{""raw_affiliation_text"": ""Humboldt-Universität zu Berlin"", ""institution"": ""Humboldt-Universität zu Berlin"", ""country"": null}, {""raw_affiliation_text"": ""Science of Intelligence"", ""institution"": ""Science of Intelligence"", ""country"": null}]"
2024.emnlp-main.1013,,,,2024.emnlp-main.1013,done,National Taiwan University,"# PAIRDISTILL: Pairwise Relevance Distillation for Dense Retrieval

Chao-Wei Huang Yun-Nung Chen

National Taiwan University, Taipei, Taiwan

f07922069@csie.ntu.edu.tw y.v.chen@ieee.org",false,,,,"[{""raw_affiliation_text"": ""National Taiwan University, Taipei, Taiwan"", ""institution"": ""National Taiwan University"", ""country"": ""Taiwan""}]"
2024.emnlp-main.1012,,,,2024.emnlp-main.1012,done,The Hong Kong University of Science and Technology | City University of Hong Kong | The Chinese University of Hong Kong,"# On the Universal Truthfulness Hyperplane Inside LLMs

Junteng Liu<sup>1</sup>, Shiqi Chen<sup>2</sup>, Yu Cheng<sup>3</sup>, Junxian He<sup>1</sup>

<sup>1</sup>The Hong Kong University of Science and Technology, <sup>2</sup>City University of Hong Kong,

<sup>3</sup>The Chinese University of Hong Kong

jliugi@connect.ust.hk, junxianh@cse.ust.hk",false,,,,"[{""raw_affiliation_text"": ""The Hong Kong University of Science and Technology"", ""institution"": ""The Hong Kong University of Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""City University of Hong Kong"", ""institution"": ""City University of Hong Kong"", ""country"": null}, {""raw_affiliation_text"": ""The Chinese University of Hong Kong"", ""institution"": ""The Chinese University of Hong Kong"", ""country"": null}]"
2024.emnlp-main.1017,,,,2024.emnlp-main.1017,done,Oregon State University,"# Simultaneous Masking, Not Prompting Optimization: A Paradigm Shift in Fine-tuning LLMs for Simultaneous Translation

Matthew Raffel Victor Agostinelli Lizhong Chen

Oregon State University

{raffelm, agostinv, chenliz}@oregonstate.edu",false,,,,"[{""raw_affiliation_text"": ""Oregon State University"", ""institution"": ""Oregon State University"", ""country"": null}]"
2024.emnlp-main.1014,,,,2024.emnlp-main.1014,done,University of Toronto & Vector Institute | Northeastern University | Indian Institute of Technology (IIT) Madras | Google,"# User Inference Attacks on Large Language Models

Nikhil Kandpal<sup>1</sup>  
Peter Kairouz<sup>4</sup>

Krishna Pillutla<sup>2</sup> Christopher A. Choquette-Choo<sup>4</sup>

Alina Oprea³ Zheng Xu⁴

<sup>1</sup>University of Toronto & Vector Institute  
<sup>3</sup>Northeastern University

$^{2}$ Indian Institute of Technology (IIT) Madras $^{4}$ Google",false,,,,"[{""raw_affiliation_text"": ""University of Toronto & Vector Institute"", ""institution"": ""University of Toronto & Vector Institute"", ""country"": null}, {""raw_affiliation_text"": ""Northeastern University"", ""institution"": ""Northeastern University"", ""country"": null}, {""raw_affiliation_text"": ""Indian Institute of Technology (IIT) Madras"", ""institution"": ""Indian Institute of Technology (IIT) Madras"", ""country"": null}, {""raw_affiliation_text"": ""Google"", ""institution"": ""Google"", ""country"": null}]"
2024.emnlp-main.1016,,,,2024.emnlp-main.1016,done,East China Normal University | Fudan University | Pazhou Laboratory,"# Investigating and Mitigating Object Hallucinations in Pretrained Vision-Language (CLIP) Models

Yufang Liu $^{1*}$ , Tao Ji $^{2,3*}$ , Changzhi Sun $^{1}$ , Yuanbin Wu $^{1}$ , Aimin Zhou $^{1}$

$^{1}$ School of Computer Science and Technology, East China Normal University

$^{2}$ School of Computer Science, Fudan University

3 Pazhou Laboratory, Huangpu

yfliu.antnlp@gmail.com taoji@fudan.edu.cn ybwu@cs.ecnu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Technology, East China Normal University"", ""institution"": ""East China Normal University"", ""country"": null}, {""raw_affiliation_text"": ""School of Computer Science, Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""Pazhou Laboratory, Huangpu"", ""institution"": ""Pazhou Laboratory"", ""country"": null}]"
2024.emnlp-main.1018,,,,2024.emnlp-main.1018,done,Xiao Mi AI Lab,"# ToolPlanner: A Tool Augmented LLM for Multi Granularity Instructions with Path Planning and Feedback

Qinzhuo Wu, Wei Liu*, Jian Luan, Bin Wang

XiaoMi AI Lab

{wuqinzhuo, liuwei40, luanjian, wangbin11}@xiaomi.com",false,,,,"[{""raw_affiliation_text"": ""XiaoMi AI Lab"", ""institution"": ""Xiao Mi AI Lab"", ""country"": null}]"
2024.emnlp-main.1015,,,,2024.emnlp-main.1015,done,Northeastern University | LMU Munich | Shandong University | Munich Center for Machine Learning,"# HiFT: A Hierarchical Full Parameter Fine-Tuning Strategy

Yongkang Liu $^{1,2,5}$ , Yiqun Zhang $^{1}$ , Qian Li $^{3}$ , Tong Liu $^{4,5}$ , Shi Feng $^{1}$ , Daling Wang $^{1*}$ , Yifei Zhang $^{1}$ and Hinrich Schütze $^{2,5}$

$^{1}$ Northeastern University, China; $^{2}$ CIS, LMU Munich, Germany

$^{3}$ Shandong University, China; $^{4}$ Institute of Informatics, LMU Munich, Germany

$^{5}$ Munich Center for Machine Learning (MCML), Germany

misonsky@163.com,yiqunzhang@stumail.neu.edu.cn,TongLiuphysics@gmail.com

feiwangyuzhou@sdu.edu.cn,{fengshi,wangdaling,zhangyifei}@cse.neu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Northeastern University, China"", ""institution"": ""Northeastern University"", ""country"": ""China""}, {""raw_affiliation_text"": ""CIS, LMU Munich, Germany"", ""institution"": ""LMU Munich"", ""country"": ""Germany""}, {""raw_affiliation_text"": ""Shandong University, China"", ""institution"": ""Shandong University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Munich Center for Machine Learning (MCML), Germany"", ""institution"": ""Munich Center for Machine Learning"", ""country"": ""Germany""}]"
2024.emnlp-main.102,,,,2024.emnlp-main.102,done,Baichuan Inc.,"# MetaGPT: Merging Large Language Models Using Model Exclusive Task Arithmetic

Yuyan Zhou*

Baichuan Inc.

Liang Song*

Baichuan Inc.

Bingning Wang†

Baichuan Inc.

Weipeng Chen

Baichuan Inc.",false,,,,"[{""raw_affiliation_text"": ""Baichuan Inc."", ""institution"": ""Baichuan Inc."", ""country"": null}]"
2024.emnlp-main.1019,,,,2024.emnlp-main.1019,done,University of Stuttgart,"# Please note that I’m just an AI: Analysis of Behavior Patterns of LLMs in (Non-)offensive Speech Identification

Esra Donmez<sup>1,2</sup>, Thang Vu<sup>1</sup>, Agnieszka Falenska<sup>1,2</sup>

$^{1}$ Institute for Natural Language Processing, University of Stuttgart

$^{2}$ Interchange Forum for Reflecting on Intelligent Systems, University of Stuttgart esra.doenmez@ims.uni-stuttgart.de",false,,,,"[{""raw_affiliation_text"": ""Institute for Natural Language Processing, University of Stuttgart"", ""institution"": ""University of Stuttgart"", ""country"": null}]"
2024.emnlp-main.1005,,,,2024.emnlp-main.1005,done,Indian Institute of Science,"# Revisiting the Robustness of Watermarking to Paraphrasing Attacks

Saksham Rastogi

Indian Institute of Science

Bengaluru, India

iitdsaksham@gmail.com

Danish Pruthi

Indian Institute of Science

Bengaluru, India

danishp@iisc.ac.in",false,,,,"[{""raw_affiliation_text"": ""Indian Institute of Science, Bengaluru, India"", ""institution"": ""Indian Institute of Science"", ""country"": ""India""}]"
2024.emnlp-main.1022,,,,2024.emnlp-main.1022,done,European Commission Joint Research Centre,"# GuardBench: A Large-Scale Benchmark for Guardrail Models

Elias Bassani

European Commission

Joint Research Centre

Ispra, Italy

alias.bassani@ec.europa.eu

Ignacio Sanchez

European Commission

Joint Research Centre

Ispra, Italy

ignacio.sanchez@ec.europa.eu",false,,,,"[{""raw_affiliation_text"": ""European Commission Joint Research Centre, Ispra, Italy"", ""institution"": ""European Commission Joint Research Centre"", ""country"": ""Italy""}]"
2024.emnlp-main.1020,,,,2024.emnlp-main.1020,done,ETH,"# How to Compute the Probability of a Word

Tiago Pimentel, Clara Meister

ETH

{tiago.pimentel, clara.meister}@inf.ethz.ch",false,,,,"[{""raw_affiliation_text"": ""ETH"", ""institution"": ""ETH"", ""country"": null}]"
2024.emnlp-main.1024,,,,2024.emnlp-main.1024,done,MPI for Software Systems,"# Language models and brains align due to more than next-word prediction and word-level information

Gabriele Merlin

MPI for Software Systems

Saarbrücken, Germany

gmerlin@mpi-sws.org

Mariya Toneva

MPI for Software Systems

Saarbrücken, Germany

mtoneva@mpi-sws.org",false,,,,"[{""raw_affiliation_text"": ""MPI for Software Systems Saarbrücken, Germany"", ""institution"": ""MPI for Software Systems"", ""country"": ""Germany""}]"
2024.emnlp-main.1021,,,,2024.emnlp-main.1021,done,Aix-Marseille Université | Orange Innovation | Université de Montréal | International Laboratory on Learning Systems,"# A linguistically-motivated evaluation methodology for unraveling model's abilities in reading comprehension tasks

Elie Antoine<sup>1</sup>, Frédéric Béchet<sup>1,4</sup>, Géraldine Damnati<sup>2</sup>, Philippe Langlais<sup>3</sup>

$^{1}$ CNRS, LIS, Aix-Marseille Université, France {first.last}@lis-lab.fr

2Orange Innovation, DATA&AI, Lannion, France {first.last}@orange.com

$^{3}$ RALI, DIRO, Université de Montréal, Canada felipe@iro.umontreal.ca

$^{4}$ International Laboratory on Learning Systems (ILLS - IRL CNRS), Montreal",false,,,,"[{""raw_affiliation_text"": ""CNRS, LIS, Aix-Marseille Université, France"", ""institution"": ""Aix-Marseille Université"", ""country"": ""France""}, {""raw_affiliation_text"": ""Orange Innovation, DATA&AI, Lannion, France"", ""institution"": ""Orange Innovation"", ""country"": ""France""}, {""raw_affiliation_text"": ""RALI, DIRO, Université de Montréal, Canada"", ""institution"": ""Université de Montréal"", ""country"": ""Canada""}, {""raw_affiliation_text"": ""International Laboratory on Learning Systems (ILLS - IRL CNRS), Montreal"", ""institution"": ""International Laboratory on Learning Systems"", ""country"": null}]"
2024.emnlp-main.1025,,,,2024.emnlp-main.1025,done,The Chinese University of Hong Kong,"# LLMEdgeRefine: Enhancing Text Clustering with LLM-Based Boundary Point Refinement

Zijin Feng*, Luyang Lin*, Lingzhi Wang†, Hong Cheng, Kam-Fai Wong

Department of Systems Engineering and Engineering Management The Chinese University of Hong Kong

$^{1}\{zjfeng, lylin, lzwang, hcheng, kfwong\} @se.cuhk.edu.hk$",false,,,,"[{""raw_affiliation_text"": ""Department of Systems Engineering and Engineering Management The Chinese University of Hong Kong"", ""institution"": ""The Chinese University of Hong Kong"", ""country"": null}]"
2024.emnlp-main.1026,,,,2024.emnlp-main.1026,done,Université Côte d'Azur | University of the Basque Country UPV/EHU,"# CasiMedicos-Arg: A Medical Question Answering Dataset Annotated with Explanatory Argumentative Structures

Ekaterina Sviridova $^{1*}$ Anar Yeginbergen $^{2*}$ Ainara Estarrona $^{2}$ Elena Cabrio $^{1}$ Serena Villata $^{1}$ Rodrigo Agerri $^{2}$

<sup>1</sup>Université Côte d'Azur, CNRS, Inria, I3S, France

<sup>2</sup>HiTZ Center - Ixa, University of the Basque Country UPV/EHU

{sviridova, cabrio, villata}@i3s.unice.fr,

{anar.yeginbergen, ainara.estarrona, rodrigo.agerri}@ehu.eus",false,,,,"[{""raw_affiliation_text"": ""Université Côte d'Azur, CNRS, Inria, I3S, France"", ""institution"": ""Université Côte d'Azur"", ""country"": ""France""}, {""raw_affiliation_text"": ""HiTZ Center - Ixa, University of the Basque Country UPV/EHU"", ""institution"": ""University of the Basque Country UPV/EHU"", ""country"": null}]"
2024.emnlp-main.1027,,,,2024.emnlp-main.1027,done,Sapienza University of Rome | The University of Edinburgh | Miniml.AI,"# A Simple and Effective $L_{2}$ Norm-Based Strategy for KV Cache Compression

Alessio Devoto‡* Yu Zhao†* Simone Scardapane‡ Pasquale Minervini†§

†Sapienza University of Rome †The University of Edinburgh §Miniml.AI

{alessio.devoto, simone.scardapane}@uniroma1.it

{yu.zhao, p.minervini}@ed.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Sapienza University of Rome"", ""institution"": ""Sapienza University of Rome"", ""country"": null}, {""raw_affiliation_text"": ""The University of Edinburgh"", ""institution"": ""The University of Edinburgh"", ""country"": null}, {""raw_affiliation_text"": ""Miniml.AI"", ""institution"": ""Miniml.AI"", ""country"": null}]"
2024.emnlp-main.1023,,,,2024.emnlp-main.1023,done,Chinese Academy of Sciences | University of Chinese Academy of Sciences | The Hong Kong University of Science and Technology | University of Illinois Urbana-Champaign | Beijing Academy of Artificial Intelligence,"# Generate-on-Graph: Treat LLM as both Agent and KG for Incomplete Knowledge Graph Question Answering

Yao Xu $^{1,2}$ , Shizhu He $^{1,2*}$ , Jiabei Chen $^{1,2}$ , Zihao Wang $^{3}$ , Yangqiu Song $^{3}$ , Hanghang Tong $^{4}$ , Guang Liu $^{5}$ , Jun Zhao $^{1,2}$ , Kang Liu $^{1,2}$

<sup>1</sup> The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences

$^{2}$ School of Artificial Intelligence, University of Chinese Academy of Sciences $^{3}$ The Hong Kong University of Science and Technology

<sup>4</sup> University of Illinois Urbana-Champaign

5 Beijing Academy of Artificial Intelligence

{yao.xu, jzhao, shizhu.he, kliu} @ nlpr.ia.ac.cn, chenjiabei2024@ia.ac.cn",false,,,,"[{""raw_affiliation_text"": ""The Key Laboratory of Cognition and Decision Intelligence for Complex Systems, Institute of Automation, Chinese Academy of Sciences"", ""institution"": ""Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""School of Artificial Intelligence, University of Chinese Academy of Sciences"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""The Hong Kong University of Science and Technology"", ""institution"": ""The Hong Kong University of Science and Technology"", ""country"": null}, {""raw_affiliation_text"": ""University of Illinois Urbana-Champaign"", ""institution"": ""University of Illinois Urbana-Champaign"", ""country"": null}, {""raw_affiliation_text"": ""Beijing Academy of Artificial Intelligence"", ""institution"": ""Beijing Academy of Artificial Intelligence"", ""country"": null}]"
2024.emnlp-main.1028,,,,2024.emnlp-main.1028,done,Chinese Academy of Sciences | University of Chinese Academy of Sciences | North China University of Technology | Chongqing University,"# GOME: Grounding-based Metaphor Binding With Conceptual Elaboration For Figurative Language Illustration

Linhao Zhang $^{1,2,*}$ , Jintao Liu $^{1,2,*}$ , Li Jin $^{1,\dagger}$ , Hao Wang $^{3}$ , Kaiwen Wei $^{4}$ , Guangluan Xu $^{1}$

<sup>1</sup>Key Laboratory of Network Information System Technology (NIST), Aerospace

Information Research Institute, Chinese Academy of Sciences,

$^{2}$ School of Electronic, Electrical and Communication Engineering, University of Chinese Academy of Sciences,

<sup>3</sup>North China University of Technology, <sup>4</sup>Chongqing University

Correspondence: jinlimails@gmail.com",false,,,,"[{""raw_affiliation_text"": ""Key Laboratory of Network Information System Technology (NIST), Aerospace Information Research Institute, Chinese Academy of Sciences"", ""institution"": ""Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""School of Electronic, Electrical and Communication Engineering, University of Chinese Academy of Sciences"", ""institution"": ""University of Chinese Academy of Sciences"", ""country"": null}, {""raw_affiliation_text"": ""North China University of Technology"", ""institution"": ""North China University of Technology"", ""country"": null}, {""raw_affiliation_text"": ""Chongqing University"", ""institution"": ""Chongqing University"", ""country"": null}]"
2024.emnlp-main.1029,,,,2024.emnlp-main.1029,done,Google Research | DAIR Institute,"# D3CODE: Disentangling Disagreements in Data across Cultures on Offensiveness Detection and Evaluation

Aida Davani

Google Research aidamd@google.com

Mark Diaz

Google Research markdiaz@google.com

Dylan Baker

DAIR Institute
dylan@dair-institute.org

Vinodkumar Prabhakaran

Google Research vinodkpg@google.com",false,,,,"[{""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}, {""raw_affiliation_text"": ""DAIR Institute"", ""institution"": ""DAIR Institute"", ""country"": null}]"
2024.emnlp-main.103,,,,2024.emnlp-main.103,done,U Penn | Allen Institute for AI,"# Event Causality Identification with Synthetic Control

Haoyu Wang $^{1*}$ , Fengze Liu $^{1}$ , Jiayao Zhang $^{1}$ , Dan Roth $^{1}$ , Kyle Richardson $^{2}$

$^{1}$ Department of Computer and Information Science, UPenn

2Allen Institute for AI

{why16gz1,lclarice,zjiayao,danroth}@seas.upenn.edu, {kyler}@allenai.org",false,,,,"[{""raw_affiliation_text"": ""Department of Computer and Information Science, UPenn"", ""institution"": ""U Penn"", ""country"": null}, {""raw_affiliation_text"": ""Allen Institute for AI"", ""institution"": ""Allen Institute for AI"", ""country"": null}]"
2024.emnlp-main.1032,,,,2024.emnlp-main.1032,done,ETH Zürich,# ETHzürich,false,,,,"[{""raw_affiliation_text"": ""ETHzürich"", ""institution"": ""ETH Zürich"", ""country"": null}]"
