paper_id,source_pdf,uploaded_pdf,batch_id,data_id,status,affiliations,raw_first_page_text,ocr_fallback_used,ocr_image_paths,ocr_transcribed_text,error,affiliation_details_json
2021.emnlp-main.219,,,,2021.emnlp-main.219,done,Xiamen University,"# Synchronous Dual Network with Cross-Type Attention for Joint Entity and Relation Extraction

Hui Wu $^{12}$ and Xiaodong Shi $^{123*}$

$^{1}$ Department of Artificial Intelligence, School of Informatics, Xiamen University, China   
$^{2}$ National Institute for Data Science in Health and Medicine, Xiamen University, China   
<sup>3</sup>Key Laboratory of Digital Protection and Intelligent Processing of Intangible Cultural Heritage of Fujian and Taiwan (Xiamen University), Ministry of Culture and Tourism, China

huistudent@stu.xmu.edu.cn, mandel@xmu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Department of Artificial Intelligence, School of Informatics, Xiamen University, China"", ""institution"": ""Xiamen University"", ""country"": ""China""}]"
2021.emnlp-main.225,,,,2021.emnlp-main.225,done,The University of Queensland,"# Dealing with Typos for BERT-based Passage Retrieval and Ranking

engyao Zhuang

The University of Queensland

Brisbane, QLD, Australia

s.zhuang@uq.edu.au

Guido Zuccon

The University of Queensland

Brisbane, QLD, Australia

g.zuccon@uq.edu.au",false,,,,"[{""raw_affiliation_text"": ""The University of Queensland, Brisbane, QLD, Australia"", ""institution"": ""The University of Queensland"", ""country"": ""Australia""}]"
2021.emnlp-main.223,,,,2021.emnlp-main.223,done,University of Science and Technology of China | Microsoft Research Asia | Tsinghua University | Renmin University of China,"# Efficient-FedRec: Efficient Federated Learning Framework for Privacy-Preserving News Recommendation

Jingwei Yi $^{1}$ , Fangzhao Wu $^{2}$ , Chuhan Wu $^{3}$ , Ruixuan Liu $^{4}$ , Guangzhong Sun $^{1}$ , Xing Xie $^{2}$

<sup>1</sup>University of Science and Technology of China <sup>2</sup>Microsoft Research Asia <sup>3</sup>Tsinghua University <sup>4</sup>Renmin University of China  
yjw1029@mail.ustc.edu.cn {wufangzhao, wuchuhan15}@gmail.com  
ruixuan.liu@ruc.edu.cn  
gzsun@ustc.edu.cn xingx@microsoft.com",false,,,,"[{""raw_affiliation_text"": ""University of Science and Technology of China"", ""institution"": ""University of Science and Technology of China"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft Research Asia"", ""institution"": ""Microsoft Research Asia"", ""country"": null}, {""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}, {""raw_affiliation_text"": ""Renmin University of China"", ""institution"": ""Renmin University of China"", ""country"": null}]"
2021.emnlp-main.224,,,,2021.emnlp-main.224,done,Renmin University of China | Baidu Inc. | Beijing Key Laboratory of Big Data Management and Analysis Methods,"# RocketQAv2: A Joint Training Method for Dense Passage Retrieval and Passage Re-ranking

Ruiyang Ren $^{1,3*}$ , Yingqi Qu $^{2*}$ , Jing Liu $^{2}$ , Wayne Xin Zhao $^{3,4\dagger}$ , Qiaoqiao She $^{2}$ , Hua Wu $^{2\dagger}$ , Haifeng Wang $^{2}$ and Ji-Rong Wen $^{1,3,4}$

$^{1}$ School of Information, Renmin University of China; $^{2}$ Baidu Inc.

<sup>3</sup>Beijing Key Laboratory of Big Data Management and Analysis Methods

$^{4}$ Gaoling School of Artificial Intelligence, Renmin University of China {reyon. ren, jrwen} @ruc.edu.cn, batmanfly@gmail.com

{quyingqi, lijing46, sheqiaoqiao, wu_hua, wanghaifeng} @baidu.com",false,,,,"[{""raw_affiliation_text"": ""School of Information, Renmin University of China"", ""institution"": ""Renmin University of China"", ""country"": ""China""}, {""raw_affiliation_text"": ""Baidu Inc."", ""institution"": ""Baidu Inc."", ""country"": null}, {""raw_affiliation_text"": ""Beijing Key Laboratory of Big Data Management and Analysis Methods"", ""institution"": ""Beijing Key Laboratory of Big Data Management and Analysis Methods"", ""country"": null}]"
2021.emnlp-main.226,,,,2021.emnlp-main.226,done,East China Normal University | Lazada,"# From Alignment to Assignment: Frustratingly Simple Unsupervised Entity Alignment

Xin Mao $^{1}$ , Wenting Wang $^{2}$ , Yuanbin Wu $^{1}$ , Man Lan $^{1*}$

<sup>1</sup> School of Computer Science and Technology, East China Normal University Lazada, Alibaba Group

xmao@stu.ecnu.edu.cn, wenting.wang@lazada.com {ybwu,mlan}@cs.ecnu.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Technology, East China Normal University"", ""institution"": ""East China Normal University"", ""country"": null}, {""raw_affiliation_text"": ""Lazada, Alibaba Group"", ""institution"": ""Lazada"", ""country"": null}]"
2021.emnlp-main.227,,,,2021.emnlp-main.227,done,University of Waterloo,"# Simple and Effective Unsupervised Redundancy Elimination to Compress Dense Vectors for Passage Retrieval

Xueguang Ma*, Minghan Li*, Kai Sun, Ji Xin, and Jimmy Lin

David R. Cheriton School of Computer Science University of Waterloo

{x93ma, m692li, k49sun, ji.xin, jimmylin}@uwaterloo.ca",false,,,,"[{""raw_affiliation_text"": ""David R. Cheriton School of Computer Science University of Waterloo"", ""institution"": ""University of Waterloo"", ""country"": null}]"
2021.emnlp-main.229,,,,2021.emnlp-main.229,done,University of Cambridge | ETH Zürich,"# A Bayesian Framework for Information-Theoretic Probing

Tiago Pimentel

University of Cambridge
tp472@cam.ac.uk

Ryan Cotterell

ETH Zürich  
ryan.cotterell@inf.ethz.ch",false,,,,"[{""raw_affiliation_text"": ""University of Cambridge"", ""institution"": ""University of Cambridge"", ""country"": null}, {""raw_affiliation_text"": ""ETH Zürich"", ""institution"": ""ETH Zürich"", ""country"": null}]"
2021.emnlp-main.228,,,,2021.emnlp-main.228,done,The Chinese University of Hong Kong (Shenzhen) | University of Washington,"# Relation Extraction with Word Graphs from N-grams

Han Qin\*, Yuanhe Tian\*, Yan Song\*†

$\spadesuit$ The Chinese University of Hong Kong (Shenzhen) $\spadesuit$ University of Washington

$\spadesuit$ hanqin@link.cuhk.edu.cn

yhtian@uw.edu songyan@cuhk.edu.cn",false,,,,"[{""raw_affiliation_text"": ""The Chinese University of Hong Kong (Shenzhen)"", ""institution"": ""The Chinese University of Hong Kong (Shenzhen)"", ""country"": null}, {""raw_affiliation_text"": ""University of Washington"", ""institution"": ""University of Washington"", ""country"": null}]"
2021.emnlp-main.230,,,,2021.emnlp-main.230,done,Facebook AI Research | Mc Gill University,"# Masked Language Modeling and the Distributional Hypothesis: Order Word Matters Pre-training for Little

Koustuv Sinha†‡ Robin Jia† Dieuwke Hupkes† Joelle Pineau†‡

Adina Williams† Douwe Kiela†

† Facebook AI Research; ‡ McGill University / Mila - Quebec AI

{koustuvs,adinawilliams,dkiela}@fb.com",false,,,,"[{""raw_affiliation_text"": ""Facebook AI Research"", ""institution"": ""Facebook AI Research"", ""country"": null}, {""raw_affiliation_text"": ""McGill University / Mila - Quebec AI"", ""institution"": ""Mc Gill University"", ""country"": null}]"
2021.emnlp-main.231,,,,2021.emnlp-main.231,done,UC Berkeley | Facebook AI Research,"# What's Hidden in a One-layer Randomly Weighted Transformer?

Sheng Shen\*, Zhewei Yao\*, Douwe Kiela, Kurt Keutzer and Michael W. Mahoney

†UC Berkeley; ‡Facebook AI Research

{sheng.s, zheweiy}@berkeley.edu, dkiela@fb.com",false,,,,"[{""raw_affiliation_text"": ""UC Berkeley"", ""institution"": ""UC Berkeley"", ""country"": null}, {""raw_affiliation_text"": ""Facebook AI Research"", ""institution"": ""Facebook AI Research"", ""country"": null}]"
2021.emnlp-main.23,,,,2021.emnlp-main.23,done,"Harbin Institute of Technology (Shenzhen) | Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences | Peng Cheng Laboratory","# Progressive Self-Training with Discriminator for Aspect Term Extraction

Qianlong Wang $^{1}$ , Zhiyuan Wen $^{1}$ , Qin Zhao $^{1}$ , Min Yang $^{2}$ , Ruifeng Xu $^{1,3*}$

<sup>1</sup>Harbin Institute of Technology (Shenzhen), China

$^{2}$ Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences

$^{3}$ Peng Cheng Laboratory, Shenzhen, China

qlwang15@outlook.com, wenzhiyuan2012@gmail.com

zhaoqin@hit.edu.cn

min.yang@siat.ac.cn, xuruifeng@hit.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Harbin Institute of Technology (Shenzhen), China"", ""institution"": ""Harbin Institute of Technology (Shenzhen)"", ""country"": ""China""}, {""raw_affiliation_text"": ""Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences"", ""institution"": ""Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences"", ""country"": ""null""}, {""raw_affiliation_text"": ""Peng Cheng Laboratory, Shenzhen, China"", ""institution"": ""Peng Cheng Laboratory"", ""country"": ""China""}]"
2021.emnlp-main.232,,,,2021.emnlp-main.232,done,Alibaba Group | Peking University,"# Rethinking Denoised Auto-Encoding in Language Pre-Training

Fuli Luo $^{1*}$ , Pengcheng Yang $^{1,2*}$ , Shicheng Li $^{2}$ , Xuancheng Ren $^{2}$ , Xu Sun $^{2}$ , Songfang Huang $^{1}$ , Fei Huang $^{1}$ $^{1}$ Alibaba Group

$^{2}$ Key Laboratory of Computational Linguistics, Peking University {lf1259702, songfang.hsf, f.huang}@alibaba-inc.com {yang_pc, lisc99, renxc, xusun}@pku.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Alibaba Group"", ""institution"": ""Alibaba Group"", ""country"": null}, {""raw_affiliation_text"": ""Key Laboratory of Computational Linguistics, Peking University"", ""institution"": ""Peking University"", ""country"": null}]"
2021.emnlp-main.233,,,,2021.emnlp-main.233,done,Monash University | CSIRO Data 61,"# Lifelong Explainer for Lifelong Learners

Xuelin Situ† Sameen Maruf† Ingrid Zukerman† Cecile Paris‡ Gholamreza Haffari†

†Department of Data Science and Artificial Intelligence, Monash University, Australia  
‡CSIRO Data61, Australia

$\dagger$ {firstname_lastname}@monash.edu $\ddagger$ {firstname_lastname}@data61.csiro.au",false,,,,"[{""raw_affiliation_text"": ""Department of Data Science and Artificial Intelligence, Monash University, Australia"", ""institution"": ""Monash University"", ""country"": ""Australia""}, {""raw_affiliation_text"": ""CSIRO Data61, Australia"", ""institution"": ""CSIRO Data 61"", ""country"": ""Australia""}]"
2021.emnlp-main.236,,,,2021.emnlp-main.236,done,Google Research,"# A Simple and Effective Positional Encoding for Transformers

Pu-Chin Chen*, Henry Tsai*, Srinadh Bhojanapalli*, Hyung Won Chung, Yin-Wen Chang, Chun-Sung Ferng

Google Research",false,,,,"[{""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}]"
2021.emnlp-main.235,,,,2021.emnlp-main.235,done,The University of Tokyo | Artificial Intelligence Research Center,"# Modeling Human Sentence Processing with Left-Corner Recurrent Neural Network Grammars

Ryo Yoshida1 and Hiroshi Noji2 and Yohei Oseki1

1The University of Tokyo

2Artificial Intelligence Research Center, AIST

{yoshiryo0617, oseki}@g.ecc.u-tokyo.ac.jp

hiroshi.noji@aist.go.jp",false,,,,"[{""raw_affiliation_text"": ""The University of Tokyo"", ""institution"": ""The University of Tokyo"", ""country"": null}, {""raw_affiliation_text"": ""Artificial Intelligence Research Center, AIST"", ""institution"": ""Artificial Intelligence Research Center"", ""country"": null}]"
2021.emnlp-main.238,,,,2021.emnlp-main.238,done,Ping An Life Insurance of China,"# Adversarial Mixing Policy for Relaxing Locally Linear Constraints in Mixup

Guang Liu, Yuzhao Mao, Hailong Huang, Weiguo Gao, and Xuan Li

PingAn Life Insurance of China

https://github.com/PAI-SmallIsAllYourNeed/Mixup-AMP",false,,,,"[{""raw_affiliation_text"": ""PingAn Life Insurance of China"", ""institution"": ""Ping An Life Insurance of China"", ""country"": null}]"
2021.emnlp-main.239,,,,2021.emnlp-main.239,done,University of Alberta,"# Is this the end of the gold standard? A straightforward reference-less grammatical error correction metric

Md Asadul Islam

mdasadul@ualberta.ca*

Enrico Magnani

enrico.magnani@scribendi.com",false,,,,"[{""raw_affiliation_text"": ""University of Alberta"", ""institution"": ""University of Alberta"", ""country"": ""Canada""}]"
2021.emnlp-main.234,,,,2021.emnlp-main.234,done,Mc Gill University | Mila Québec AI Institute | Microsoft Research | The University of Hong Kong,"# Linguistic Dependencies and Statistical Dependence

Jacob Louis Hoover<sup>1,2</sup>, Alessandro Sordoni<sup>3</sup>, Wenyu Du<sup>4</sup>, and Timothy J. O'Donnell<sup>1,2,5</sup>

<sup>1</sup>McGill University <sup>2</sup>Mila Québec AI Institute <sup>3</sup>Microsoft Research, Montréal <sup>4</sup>The University of Hong Kong <sup>5</sup>Canada CIFAR AI Chair, Mila

jacob.hoover@mail.mcgill.ca, alsordon@microsoft.com, wenyudu@connect.hku.hk, timothy.odonnell@mcgill.ca",false,,,,"[{""raw_affiliation_text"": ""McGill University"", ""institution"": ""Mc Gill University"", ""country"": null}, {""raw_affiliation_text"": ""Mila Québec AI Institute"", ""institution"": ""Mila Québec AI Institute"", ""country"": null}, {""raw_affiliation_text"": ""Microsoft Research, Montréal"", ""institution"": ""Microsoft Research"", ""country"": null}, {""raw_affiliation_text"": ""The University of Hong Kong"", ""institution"": ""The University of Hong Kong"", ""country"": null}]"
2021.emnlp-main.24,,,,2021.emnlp-main.24,done,Nanjing University of Science and Technology,"# Reinforced Counterfactual Data Augmentation for Dual Sentiment Classification

Hao Chen, Rui Xia\*, and Jianfei Yu

School of Computer Science and Engineering,

Nanjing University of Science and Technology, China

{hchen, rxia, jfyu}@njust.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science and Engineering, Nanjing University of Science and Technology, China"", ""institution"": ""Nanjing University of Science and Technology"", ""country"": ""China""}]"
2021.emnlp-main.237,,,,2021.emnlp-main.237,done,Beihang University,"# Explore Better Relative Position Embeddings from Encoding Perspective for Transformer Models

Anlin $\mathbf{Q}\mathbf{u}^{1}$ , Jianwei Niu $^{1*}$ , Shasha Mo $^{2*}$

<sup>1</sup> State Key Laboratory of Virtual Reality Technology and Systems,

School of Computer Science and Engineering, Beihang University, Beijing 100191, China

$^{2}$ School of Cyber Science and Technology, Beihang University, Beijing 100191, China {anlin781205936, niujianwei, moshasha} @ buaa.edu.cn",false,,,,"[{""raw_affiliation_text"": ""State Key Laboratory of Virtual Reality Technology and Systems, School of Computer Science and Engineering, Beihang University, Beijing 100191, China"", ""institution"": ""Beihang University"", ""country"": ""China""}]"
2021.emnlp-main.240,,,,2021.emnlp-main.240,done,Pontificia Universidad Católica de Chile | KU Leuven | Universidad Técnica Federico Santa María,"# Augmenting BERT-style Models with Predictive Coding to Improve Discourse-level Representations

Vladimir Araujo<sup>1,2</sup>, Andrés Villa<sup>1</sup>, Marcelo Mendoza<sup>3</sup>, Marie-Francine Moens<sup>2</sup>, Alvaro Soto<sup>1</sup>

<sup>1</sup>Pontificia Universidad Católica de Chile, <sup>2</sup>KU Leuven,

<sup>3</sup>Universidad Técnica Federico Santa María

{vgaraujo,afvilla}@uc.cl,mmendoza@inf.utfsm.cl

sien.moens@kuleuven.be, asoto@ing.puc.cl",false,,,,"[{""raw_affiliation_text"": ""Pontificia Universidad Católica de Chile"", ""institution"": ""Pontificia Universidad Católica de Chile"", ""country"": ""null""}, {""raw_affiliation_text"": ""KU Leuven"", ""institution"": ""KU Leuven"", ""country"": ""null""}, {""raw_affiliation_text"": ""Universidad Técnica Federico Santa María"", ""institution"": ""Universidad Técnica Federico Santa María"", ""country"": ""null""}]"
2021.emnlp-main.241,,,,2021.emnlp-main.241,done,Fudan University | Pazhou Lab,"# Backdoor Attacks on Pre-trained Models by Layerwise Weight Poisoning

Linyang Li†, Demin Song†, Xiaonan Li†, Jiehang Zeng†, Ruotian Ma†, Xipeng Qiu*†‡

†School of Computer Science, Fudan University

†Shanghai Key Laboratory of Intelligent Information Processing, Fudan University

$^{\ddagger}$ Pazhou Lab, Guangzhou, 510330, China

{linyangli19,dmsong20,xpqiu}@fudan.edu.cn",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science, Fudan University"", ""institution"": ""Fudan University"", ""country"": null}, {""raw_affiliation_text"": ""Pazhou Lab, Guangzhou, 510330, China"", ""institution"": ""Pazhou Lab"", ""country"": ""China""}]"
2021.emnlp-main.243,,,,2021.emnlp-main.243,done,Google Research,"# The Power of Scale for Parameter-Efficient Prompt Tuning

Brian Lester* Rami Al-Rfou Noah Constant

Google Research

{brianlester, rmyeid, nconstant}@google.com",false,,,,"[{""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}]"
2021.emnlp-main.245,,,,2021.emnlp-main.245,done,IBM Research,"# Neuro-Symbolic Approaches for Text-Based Policy Learning

# Subhajit Chaudhury, Prithviraj Sen, Masaki Ono, Daiki Kimura, Michiaki Tatsubori and Asim Munawar

IBM Research

subhajit@jp.ibm.com, senp@us.ibm.com, {moono, daiki, mich}@jp.ibm.com, asim@ibm.com",false,,,,"[{""raw_affiliation_text"": ""IBM Research"", ""institution"": ""IBM Research"", ""country"": null}]"
2021.emnlp-main.247,,,,2021.emnlp-main.247,done,Baidu Inc. | University of Virginia | Tsinghua University,"# Hierarchical Heterogeneous Graph Representation Learning for Short Text Classification

Yaqing Wang $^{1}$ , Song Wang $^{1,2}$ , Quanming Yao $^{*3}$ , Dejing Dou $^{1}$

<sup>1</sup>Baidu Research, Baidu Inc., China

$^{2}$ Department of ECE, University of Virginia, USA

$^{3}$ Department of EE, Tsinghua University, China

{wangyaqing01, v_wangsong07, doudejing}@baidu.com

qyaoaa@tsinghua.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Baidu Research, Baidu Inc., China"", ""institution"": ""Baidu Inc."", ""country"": ""China""}, {""raw_affiliation_text"": ""Department of ECE, University of Virginia, USA"", ""institution"": ""University of Virginia"", ""country"": ""USA""}, {""raw_affiliation_text"": ""Department of EE, Tsinghua University, China"", ""institution"": ""Tsinghua University"", ""country"": ""China""}]"
2021.emnlp-main.244,,,,2021.emnlp-main.244,done,"Carnegie Mellon University | Northeastern University | Google Research | University of California, San Diego","# Scalable Font Reconstruction with Dual Latent Manifolds

Nikita Srivatsan

Language Technologies Institute

Carnegie Mellon University

nsrivats@cmu.edu

Si Wu

Khoury College of Computer Science

Northeastern University

siwu@ccs.neu.edu

Jonathan T. Barron

Google Research

barron@google.com

Taylor Berg-Kirkpatrick

Computer Science and Engineering

University of California, San Diego

tberg@eng.ucsd.edu",false,,,,"[{""raw_affiliation_text"": ""Language Technologies Institute, Carnegie Mellon University"", ""institution"": ""Carnegie Mellon University"", ""country"": null}, {""raw_affiliation_text"": ""Khoury College of Computer Science, Northeastern University"", ""institution"": ""Northeastern University"", ""country"": null}, {""raw_affiliation_text"": ""Google Research"", ""institution"": ""Google Research"", ""country"": null}, {""raw_affiliation_text"": ""Computer Science and Engineering, University of California, San Diego"", ""institution"": ""University of California, San Diego"", ""country"": null}]"
2021.emnlp-main.242,,,,2021.emnlp-main.242,done,East China Normal University | Ping An Health Tech | Ping An Healthcare and Tech | Ping An International Smart City | Qingdao Eye Hospital of Shandong First Medical University,"# GAML-BERT: Improving BERT Early Exiting by Gradient Aligned Mutual Learning

Wei Zhu $^{1,2}$ , Xiaoling Wang $^{1*}$ , Yuan Ni $^{2}$ , Guotong Xie $^{2,3,4}$ , Zhen Guo $^{5}$ , Xiaoming Wu $^{5}$

<sup>1</sup> East China Normal University, Shanghai, China

2 Ping An Health Tech, Beijing/Shanghai, China

3 Ping An Healthcare and Tech, Shanghai, China

4 Ping An International Smart City, Shenzhen, China

$^{5}$ Qingdao Eye Hospital of Shandong First Medical University, Qingdao, China",false,,,,"[{""raw_affiliation_text"": ""East China Normal University, Shanghai, China"", ""institution"": ""East China Normal University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Ping An Health Tech, Beijing/Shanghai, China"", ""institution"": ""Ping An Health Tech"", ""country"": ""China""}, {""raw_affiliation_text"": ""Ping An Healthcare and Tech, Shanghai, China"", ""institution"": ""Ping An Healthcare and Tech"", ""country"": ""China""}, {""raw_affiliation_text"": ""Ping An International Smart City, Shenzhen, China"", ""institution"": ""Ping An International Smart City"", ""country"": ""China""}, {""raw_affiliation_text"": ""Qingdao Eye Hospital of Shandong First Medical University, Qingdao, China"", ""institution"": ""Qingdao Eye Hospital of Shandong First Medical University"", ""country"": ""China""}]"
2021.emnlp-main.249,,,,2021.emnlp-main.249,done,"Hitachi, Ltd. | University of Sheffield","# Frustratingly Simple Pretraining Alternatives to Masked Language Modeling

Atsuki Yamaguchi $^{1*}$ , George Chrysostomou $^{2}$ , Katerina Margatina $^{2}$ and Nikolaos Aletras $^{2}$

<sup>1</sup>Research and Development Group, Hitachi, Ltd., Japan

$^{2}$ Department of Computer Science, University of Sheffield, United Kingdom

'atsuki.yamaguchi1@gmail.com

$^{2}$ gchrysostomoul, k.margatina, n.aletras}@sheffield.ac.uk",false,,,,"[{""raw_affiliation_text"": ""Research and Development Group, Hitachi, Ltd., Japan"", ""institution"": ""Hitachi, Ltd."", ""country"": ""Japan""}, {""raw_affiliation_text"": ""Department of Computer Science, University of Sheffield, United Kingdom"", ""institution"": ""University of Sheffield"", ""country"": ""United Kingdom""}]"
2021.emnlp-main.250,,,,2021.emnlp-main.250,done,Sun Yat-sen University | Alibaba Group,"# HRKD: Hierarchical Relational Knowledge Distillation for Cross-domain Language Model Compression

Chenhe Dong $^{1}$ , Yaliang Li $^{2}$ , Ying Shen $^{1*}$ , Minghui Qiu $^{2*}$

<sup>1</sup> Sun Yat-sen University <sup>2</sup> Alibaba Group

dongchh@mail2.sysu.edu.cn, sheny76@mail.sysu.edu.cn

{yaliang.li,minghui.qmh}@alibaba-inc.com",false,,,,"[{""raw_affiliation_text"": ""Sun Yat-sen University"", ""institution"": ""Sun Yat-sen University"", ""country"": null}, {""raw_affiliation_text"": ""Alibaba Group"", ""institution"": ""Alibaba Group"", ""country"": null}]"
2021.emnlp-main.246,,,,2021.emnlp-main.246,done,Shannon.AI | Peking University | Chinese Academy of Sciences,"# Layer-wise Model Pruning based on Mutual Information

Chun Fan\*★, Jiwei Li\*, Xiang Ao', Fei Wu', Yuxian Meng' and Xiaofei Sun

$\spadesuit$ Shannon.AI, $\spadesuit$ Zhejiang University

$^{\text{A}}$ National Biomedical Imaging Center, Peking University

$\star$ Computer Center of Peking University, $\star$ Peng Cheng Laboratory

Key Lab of Intelligent Information Processing of Chinese Academy of Sciences

{yuxian_meng,jiwei_li,xiaofei_sun} $@$ shannonai.com

fanchun@pku.edu.cn, aoxiang@ict.ac.cn, wufei@zju.edu.cn",false,,,,"[{""raw_affiliation_text"": ""Shannon.AI, Zhejiang University"", ""institution"": ""Shannon.AI"", ""country"": null}, {""raw_affiliation_text"": ""National Biomedical Imaging Center, Peking University"", ""institution"": ""Peking University"", ""country"": null}, {""raw_affiliation_text"": ""Key Lab of Intelligent Information Processing of Chinese Academy of Sciences"", ""institution"": ""Chinese Academy of Sciences"", ""country"": null}]"
2021.emnlp-main.25,,,,2021.emnlp-main.25,done,University of Michigan,"# Idiosyncratic but not Arbitrary: Learning Idiolects in Online Registers Reveals Distinctive yet Consistent Individual Styles

Jian Zhu

Department of Linguistics

University of Michigan

lingjzhu@umich.edu

David Jurgens

School of Information

University of Michigan

jurgens@umich.edu",false,,,,"[{""raw_affiliation_text"": ""Department of Linguistics, University of Michigan"", ""institution"": ""University of Michigan"", ""country"": null}]"
2021.emnlp-main.248,,,,2021.emnlp-main.248,done,Peking University | Nanyang Technological University | Zhejiang University | Tsinghua University,"# $k$ Folden: $k$ -Fold Ensemble for Out-Of-Distribution Detection

Xiaoya Li\*, Jiwei Li\*, Xiaofei Sun\*, Chun Fan\*Tianwei Zhang\*, Fei Wu\*, Yuxian Meng\*, Jun Zhang

$\spadesuit$ Shannon.AI

National Biomedical Imaging Center, Peking University

$^{\star}$ Computer Center of Peking University, $^{\triangle}$ Peng Cheng Laboratory

$\spadesuit$ Nanyang Technological University $\spadesuit$ Zhejiang University, $\spadesuit$ Tsinghua University

{xiaoya_li,jiwei_li,xiaofei.sun,yuxian_meng} $@$ shannonai.com

fanchun@pku.edu.cn, tianwei.zhang@ntu.edu.sg

wufei@zju.edu.cn, jun-zhan19@mails.tsinghua.edu.cn",false,,,,"[{""raw_affiliation_text"": ""National Biomedical Imaging Center, Peking University"", ""institution"": ""Peking University"", ""country"": null}, {""raw_affiliation_text"": ""Nanyang Technological University"", ""institution"": ""Nanyang Technological University"", ""country"": null}, {""raw_affiliation_text"": ""Zhejiang University"", ""institution"": ""Zhejiang University"", ""country"": null}, {""raw_affiliation_text"": ""Tsinghua University"", ""institution"": ""Tsinghua University"", ""country"": null}]"
2021.emnlp-main.252,,,,2021.emnlp-main.252,done,Tianjin University,"# Difficult Samples Re-embedding via Mutual Information Constrained Semantically Oversampling

Jiachen Tian, Shizhan Chen, Xiaowang Zhang*, Zhiyong Feng, Deyi Xiong, Shaojuan Wu and Chunliu Dou

College of Intelligence and Computing, Tianjin University, Tianjin, China {jiachen6677, shizhan, xiaowangzhang, zyfeng, dyxiong, shaojuanwu, 2019229041}@tju.edu.cn",false,,,,"[{""raw_affiliation_text"": ""College of Intelligence and Computing, Tianjin University, Tianjin, China"", ""institution"": ""Tianjin University"", ""country"": ""China""}]"
2021.emnlp-main.251,,,,2021.emnlp-main.251,done,"Fudan University | University of California, Los Angeles","# Searching for an Effective Defender: Benchmarking Defense against Adversarial Word Substitution

Zongyi Li $^{1,2*}$ , Jianhan Xu $^{1,2*}$ , Jiehang Zeng $^{1,2*}$ , Linyang Li $^{1,2}$ , Xiaqing Zheng $^{1,2}$ , Qi Zhang $^{1,2}$ , Kai-Wei Chang $^{3}$ , Cho-Jui Hsieh $^{3}$

$^{1}$ School of Computer Science, Fudan University, Shanghai, China

$^{2}$ Shanghai Key Laboratory of Intelligent Information Processing

$^{3}$ Department of Computer Science, University of California, Los Angeles, USA {zongyili19, jianhanxu20, jhzeng18, zhengxq, qz}@fudan.edu.cn {kwchang, chohsieh}@cs.ucla.edu",false,,,,"[{""raw_affiliation_text"": ""School of Computer Science, Fudan University, Shanghai, China"", ""institution"": ""Fudan University"", ""country"": ""China""}, {""raw_affiliation_text"": ""Department of Computer Science, University of California, Los Angeles, USA"", ""institution"": ""University of California, Los Angeles"", ""country"": ""USA""}]"
2021.emnlp-main.256,,,,2021.emnlp-main.256,done,Huawei Technologies,"# Neural Machine Translation with Heterogeneous Topic Knowledge Embeddings

Weixuan Wang $^{1}$ , Wei Peng $^{1}$ , Meng Zhang $^{2}$ , Qun Liu $^{2}$

<sup>1</sup>Artificial Intelligence Application Research Center, Huawei Technologies

{weixuanwang2,peng.wei1}@huawei.com

$^{2}$ Noah's Ark Lab, Huawei Technologies

{zhangmeng92,qun.liu}@huawei.com",false,,,,"[{""raw_affiliation_text"": ""Artificial Intelligence Application Research Center, Huawei Technologies"", ""institution"": ""Huawei Technologies"", ""country"": null}]"
2021.emnlp-main.255,,,,2021.emnlp-main.255,done,Amazon.com Inc | City University of Hong Kong,"# MetaTS: Meta Teacher-Student Network for Multilingual Sequence Labeling with Minimal Supervision

Zheng Li $^{1}$ , Danqing Zhang $^{1}$ , Tianyu Cao $^{1}$ , Ying Wei $^{2}$ , Yiwei Song $^{1}$ , Bing Yin $^{1}$

$^{1}$ Amazon.com Inc, CA, USA

$^{2}$ City University of Hong Kong, Hong Kong, China

1{amzzhe,danqinz,caoty,ywsong,alexbyin}@amazon.com

$^{2}$ yingwei@cityu.edu.hk",false,,,,"[{""raw_affiliation_text"": ""Amazon.com Inc, CA, USA"", ""institution"": ""Amazon.com Inc"", ""country"": ""USA""}, {""raw_affiliation_text"": ""City University of Hong Kong, Hong Kong, China"", ""institution"": ""City University of Hong Kong"", ""country"": ""China""}]"
